,Team,G,AB,H,BA,HPG,ABPG,HPAB,BB,BBPG,IP,RA,ER,ERA,PO,A,E,PCT,APG,EPG,HBP,OBP,HBPPG,RS,RPG,TB,SLG,KP9,WP9,WHIP,Team Link,Record,ELO,ELO_Rank,ELO Delta,OPS,PYTHAG,wOBA,wRAA,oWAR_z,pWAR_z,fWAR,ISO,wRC+,BB%,BABIP,RA9,FIP,LOB%,K/BB,Rating,expected_wins,Wins,Losses,avg_expected_wins,total_expected_wins,rem_avg_expected_wins,rem_total_expected_wins,Projected_RPI,Conference_x,WP,OWP,OOWP,Live_RPI,Conference_y,RPI_Score,RPI,combined_rank,KPI_Score,wins_above_expected,SOR,RemSOS,SOS,bubble_expected_wins,bubble_total_expected_wins,wins_above_bubble,Prelim_WAB,KPI,Prelim_AVG,final_bubble_expected_wins,final_bubble_total_expected_wins,WAB,AVG,Resume,resume_quality,RQI,Norm_Rating,Norm_RQI,Norm_RPI,Norm_SOS,NET_Score,NET,Norm_Resume,aRQI,Q1,Q2,Q3,Q4,Rating Rank,PRR,Conference,win_percentage,completed_games,luck_pct,Luck,Remaining_Wins,Games_Remaining,Remaining_Losses,Remaining_RQ,Projected_Wins,Projected_Losses,Projected_Record,Projected_RQ,Projected_Norm_RQI,Projected_NET_Score,Projected_NET,pNET_Score,pRating,pResume_Quality,pPYTHAG,poWAR_z,pOPS,pBA,pRPG,ppWAR_z,pKP9,pWHIP,pERA,pwOBA,pwRAA,pfWAR,pISO,pwRC+,pBB%,pBABIP,pRA9,pFIP,pLOB%,pK/BB
0,Tennessee,25,807,260,0.322,10.4,32.28,0.322180916976456,188,7.52,207.0,69,52,2.26,621,195,25,0.97,7.8,1.0,31,0.461,1.24,269,10.76,501,0.621,12.8,2.96,1.01,/baseball/2025/schedule/Tennessee,24-2,1753.29,1,,1.082,0.923,0.4475071907957814,200.32081019537185,2.930927007116903,1.5851096901512214,4.516036697268125,0.298636926889715,213.07598209689033,0.18024928092042186,0.24238733252131547,3.0,0.06391402211724087,0.8283865483321371,4.32,8.29,22.794300000000007,24,2,0.4712615384615384,12.252799999999999,0.2794366666666665,8.383099999999995,1,SEC,0.9230769230769231,0.5363166679335157,0.5688897219565577,1,SEC,0.6528634820882047,8,1,0.892958643162393,11.75,4,18,113,0.6721576923076923,17.4761,7.06,2,5,3.7,0.6516346153846155,16.942500000000003,3,4.0,4,3.2646999999999995,2,1.0,0.9631274287564766,0.9238996726236363,0.6163110872828447,0.9686572744337094,1,0.9490988903562596,3,7-2,2-0,3-0,12-0,1,1,SEC,0.9230769230769231,26.0,0.046373076923076684,81.0,23.0,30,7.0,8.982199999999997,47.0,9.0,47-9,12.246899999999997,1.0,0.8087432492053394,1,99,99,99,99,99,99,94,99,97,99,99,99,99,99,99,99,99,99,47,99,99,99,99
1,Georgia,27,912,292,0.32,10.814814814814815,33.77777777777778,0.3201754385964912,184,6.814814814814815,232.0,135,128,4.97,696,251,16,0.983,9.296296296296296,0.5925925925925926,72,0.466,2.6666666666666665,282,10.444444444444445,576,0.632,10.6,4.77,1.38,/baseball/2025/schedule/Georgia,26-2,1752.72,2,,1.098,0.794,0.4555555555555556,246.320026010889,3.6039491649666475,1.4586081994109954,5.062557364377643,0.31140350877192985,223.00266624829538,0.15606446140797287,0.23721436343852012,5.237068965517241,1.1734854257953897,0.6897141335704358,2.21,5.6,21.752399999999994,26,2,0.43780714285714273,12.258599999999996,0.25765000000000005,7.214200000000001,2,SEC,0.9285714285714286,0.5819445381819963,0.5620165936760769,4,SEC,0.6814582360401851,2,2,0.9985926785714286,13.74,1,11,69,0.664057142857143,18.593600000000006,8.05,1,1,1.0,0.6410857142857144,17.950400000000002,1,1.0,1,4.175599999999998,1,0.8206666666666665,1.0,0.9902450247902983,0.6871579035843633,0.9233004708993529,2,0.9873457019236079,1,5-0,4-2,6-0,11-0,6,6,SEC,0.9285714285714286,28.0,0.15170000000000028,16.0,18.0,28,10.0,4.6885,44.0,12.0,44-12,8.864099999999999,0.9276106020466248,0.7119821678301002,3,99,97,99,94,99,99,93,98,95,93,82,73,99,99,99,99,99,97,40,80,80,80,76
2,Arkansas,26,857,286,0.334,11.0,32.96153846153846,0.3337222870478413,139,5.346153846153846,217.0,97,91,3.77,651,208,12,0.986,8.0,0.46153846153846156,42,0.445,1.6153846153846154,254,9.76923076923077,516,0.602,10.6,2.9,1.2,/baseball/2025/schedule/Arkansas,24-3,1718.26,3,,1.047,0.853,0.4347258979206049,174.87292792033978,2.5585948197566393,1.5215404618280994,4.080135281584739,0.26837806301050177,197.3118037568868,0.13137996219281664,0.26352128883774456,4.023041474654378,0.5540986667345603,0.7592192953688304,3.66,6.86,22.643000000000004,24,3,0.4413037037037038,11.915200000000002,0.2827344827586207,8.1993,10,SEC,0.8888888888888888,0.5720500513978776,0.5355735100122252,3,SEC,0.6611756271509908,5,3,0.961137160493827,12.08,3,19,72,0.6721296296296296,18.1475,6.48,5,2,3.3,0.648988888888889,17.5227,5,3.3,2,2.616299999999999,5,0.9046666666666667,0.9368806670984455,0.9431854546372539,0.6797531904066771,0.9180983775846621,3,0.9264799960539538,5,7-2,0-0,6-1,11-0,2,2,SEC,0.8888888888888888,27.0,0.050259259259259004,78.0,19.0,29,10.0,5.587299999999998,43.0,13.0,43-13,8.203599999999998,0.9134763944824161,0.7382911281534885,2,98,99,98,98,98,98,98,97,96,93,95,92,98,98,98,98,98,78,80,96,97,96,99
3,Clemson,28,871,250,0.287,8.928571428571429,31.107142857142858,0.2870264064293915,178,6.357142857142857,244.0,120,106,3.91,732,246,25,0.975,8.785714285714286,0.8928571428571429,58,0.429,2.0714285714285716,221,7.892857142857143,387,0.444,10.9,3.98,1.19,/baseball/2025/schedule/Clemson,25-4,1689.2,5,-1,0.873,0.754,0.37986853637160384,57.46578590996795,0.8407914472013968,2.089121187454299,2.929912634655696,0.15729047072330654,129.65188553374176,0.15600350569675722,0.24832962138084633,4.426229508196721,0.8822042085559884,0.7222147627071971,2.73,5.19,21.3072,25,4,0.41729999999999984,12.101699999999996,0.2712333333333334,7.323300000000001,4,ACC,0.8620689655172413,0.6196081092820224,0.5703244882256727,2,ACC,0.6856626167061943,1,5,0.8803559961685823,12.9,2,14,45,0.6402103448275862,18.5661,7.1,3,6,3.7,0.617151724137931,17.897399999999998,2,3.3,2,3.209699999999998,3,0.7933333333333333,0.9609010686528496,1.0,0.7305861514011647,0.8907778960920142,4,0.9515849515198462,2,7-3,5-1,1-0,12-0,13,13,ACC,0.8620689655172413,29.0,0.12733793103448265,24.0,17.0,27,10.0,3.8447000000000005,42.0,14.0,42-14,7.0543999999999984,0.8888843712685051,0.6867163658908951,6,98,95,98,90,80,72,63,76,99,94,95,89,78,80,95,51,78,96,58,91,89,87,89
4,Alabama,26,876,270,0.308,10.384615384615385,33.69230769230769,0.3082191780821918,163,6.269230769230769,227.0,108,94,3.73,681,219,22,0.976,8.423076923076923,0.8461538461538461,48,0.438,1.8461538461538463,236,9.076923076923077,468,0.534,9.8,3.96,1.27,/baseball/2025/schedule/Alabama,24-3,1662.82,7,+3,0.972,0.807,0.4127561196736174,131.5452583900999,1.9246604988153286,1.4732552914969903,3.397915790312319,0.22602739726027396,170.21474043487447,0.14777878513145964,0.2505643340857788,4.281938325991189,0.9834335272308352,0.7430694843117215,2.48,5.4,20.309499999999996,24,3,0.4753518518518522,12.83450000000001,0.23536428571428575,6.590200000000001,22,SEC,0.8888888888888888,0.5662525970406406,0.5621642486342846,8,SEC,0.6603328308602885,6,7,0.7528557613168724,11.17,5,5,120,0.6649444444444443,17.9535,6.56,4,13,7.3,0.6459111111111112,17.439600000000002,4,7.3,7,2.7818999999999967,4,0.8073333333333333,0.9435840349740932,0.9412300044590394,0.6076489764856277,0.8828635213042476,5,0.9299956387412044,4,4-2,4-0,5-0,11-1,10,10,SEC,0.8888888888888888,27.0,0.13668518518518524,20.0,16.0,28,12.0,3.6570000000000005,40.0,15.0,40-15,6.438899999999997,0.8757131301545454,0.6836447511173,7,98,96,98,95,96,94,87,93,96,83,91,93,95,96,97,93,95,94,63,92,87,92,84
5,LSU,26,858,290,0.338,11.153846153846153,33.0,0.337995337995338,162,6.230769230769231,219.0,101,91,3.74,657,188,19,0.978,7.230769230769231,0.7307692307692307,49,0.462,1.8846153846153846,262,10.076923076923077,491,0.572,12.0,3.99,1.23,/baseball/2025/schedule/LSU,24-3,1703.02,4,+1,1.034,0.851,0.43249087591240876,176.02211944136806,2.575408831551253,1.5980400207184202,4.173448852269673,0.23426573426573427,194.55517452734568,0.1478102189781022,0.28489702517162474,4.1506849315068495,0.5399059848465735,0.7492985983406595,3.02,6.36,23.198399999999996,24,3,0.551625925925926,14.893900000000002,0.22341428571428573,6.2556,9,SEC,0.8888888888888888,0.4874243464868465,0.5809047553041258,25,SEC,0.6144020843784408,26,4,0.6419397530864197,9.11,16,3,207,0.7449777777777776,20.114399999999996,4.38,12,25,17.7,0.7265629629629631,19.617200000000004,12,17.7,18,0.6156000000000006,12,0.8713333333333334,0.8558937823834197,0.8346618012238158,0.44612236042013476,0.8516201170946033,6,0.8393187441257126,12,4-2,1-0,3-0,16-1,4,4,SEC,0.8888888888888888,27.0,0.029688888888888987,112.0,17.0,28,11.0,5.648999999999997,41.0,14.0,41-14,6.264599999999998,0.8719832401039149,0.7026870576026979,5,97,98,95,98,98,98,99,98,98,97,93,93,98,98,98,95,98,94,96,94,97,93,95
6,Texas,23,788,240,0.305,10.434782608695652,34.26086956521739,0.30456852791878175,110,4.782608695652174,201.2,92,76,3.39,605,215,23,0.973,9.347826086956522,1.0,17,0.399,0.7391304347826086,175,7.608695652173913,420,0.533,9.1,3.75,1.21,/baseball/2025/schedule/Texas,21-3,1685.8,6,,0.932,0.764,0.39510869565217394,75.70804765563133,1.1076970051866832,0.512439514930628,1.6201365201173112,0.22842639593908629,148.44877808406994,0.11956521739130435,0.2572509457755359,4.11530815109344,1.2038359163618653,0.756782996449678,2.43,4.45,16.570700000000002,21,3,0.43792083333333315,10.510099999999996,0.2684724137931035,7.785700000000002,8,SEC,0.875,0.5366933504297635,0.5598181188576669,10,SEC,0.6380993738029448,12,6,0.8541255208333333,10.49,8,13,70,0.6403749999999999,15.368999999999998,6.14,6,7,7.0,0.6192666666666667,14.862400000000001,6,7.0,6,2.365199999999999,6,0.744,0.9267163212435232,0.889644089754931,0.6869171397583735,0.8505361876604639,7,0.9170165706161129,6,6-2,1-1,6-0,8-0,21,21,SEC,0.875,24.0,0.18455416666666657,7.0,16.0,29,13.0,1.9626,37.0,16.0,37-16,4.327799999999999,0.8305371640852033,0.642799964575777,15,97,92,97,91,85,88,84,71,67,68,94,95,87,85,81,93,87,57,73,94,79,94,83
7,Florida St.,24,847,281,0.332,11.708333333333334,35.291666666666664,0.3317591499409681,112,4.666666666666667,208.0,79,70,3.03,624,211,18,0.979,8.791666666666666,0.75,31,0.425,1.2916666666666667,211,8.791666666666666,465,0.549,12.0,3.85,1.13,/baseball/2025/schedule/Florida-State,21-4,1646.76,10,-2,0.974,0.858,0.4121178821178821,118.04220645471175,1.727095105797336,1.2536074263224293,2.980702532119765,0.21723730814639905,169.42755163088108,0.11188811188811189,0.2783625730994152,3.418269230769231,0.525100934976625,0.8021756377632789,3.11,6.6,21.4228,21,4,0.471124,11.7781,0.2757357142857143,7.720600000000001,18,ACC,0.84,0.5407280709395602,0.5403861579345407,24,ACC,0.6283422397465908,18,10,0.8236353666666666,9.22,13,15,112,0.7099879999999998,17.749699999999997,3.82,16,10,13.0,0.6870519999999999,17.176299999999998,16,13.0,13,0.0,16,0.8873333333333332,0.8309747409326425,0.8670056541805866,0.6166023543030065,0.8472907408051072,8,0.822303490768934,16,1-1,3-3,5-0,12-0,3,3,ACC,0.84,25.0,-0.016911999999999927,168.0,20.0,28,8.0,5.516699999999998,41.0,12.0,41-12,5.516699999999998,0.8559787377007786,0.706532856749047,4,97,98,94,99,94,95,97,90,88,97,97,98,95,94,96,90,95,42,94,98,98,99,96
8,Oklahoma,24,773,232,0.3,9.666666666666666,32.208333333333336,0.3001293661060802,134,5.583333333333333,209.0,105,93,4.0,627,201,23,0.973,8.375,0.9583333333333334,20,0.411,0.8333333333333334,183,7.625,382,0.494,10.5,4.05,1.36,/baseball/2025/schedule/Oklahoma,21-4,1625.93,13,-1,0.905,0.734,0.3839620653319284,55.934088862368256,0.8183809335899912,0.9792536384031415,1.7976345719931328,0.19404915912031048,134.7007582261011,0.14120126448893572,0.2595419847328244,4.521531100478469,0.9101482989241053,0.7435980502556262,2.6,4.73,17.993099999999995,21,4,0.43660399999999994,10.915099999999999,0.2504107142857143,7.011500000000002,19,SEC,0.84,0.5647884070015966,0.5575424518504986,13,SEC,0.6446617376978001,11,13,0.7413125555555555,10.08,10,8,66,0.6530600000000001,16.326500000000003,5.22,8,15,11.0,0.6310040000000001,15.775100000000004,9,11.3,12,1.4191999999999991,8,0.7626666666666667,0.8884229274611399,0.90487004149353,0.6897058151351337,0.835152523622523,9,0.8803849248998981,9,5-4,2-0,2-0,12-0,19,19,SEC,0.84,25.0,0.12027600000000016,28.0,16.0,28,12.0,2.9314999999999998,37.0,16.0,37-16,4.350699999999999,0.8310272070121076,0.6502424565158882,11,96,93,97,89,79,81,80,72,84,92,83,88,80,79,83,79,80,89,77,90,88,92,87
9,Arizona,24,809,239,0.295,9.958333333333334,33.708333333333336,0.2954264524103832,110,4.583333333333333,214.0,102,92,3.87,642,206,17,0.98,8.583333333333334,0.7083333333333334,34,0.395,1.4166666666666667,171,7.125,391,0.483,10.2,3.28,1.33,/baseball/2025/schedule/Arizona,19-5,1652.67,8,+1,0.878,0.72,0.37430184804928124,37.69635643164456,0.551541644762999,1.2734329785416285,1.8249746233046276,0.18788627935723115,122.78604900739607,0.11293634496919917,0.2639225181598063,4.289719626168225,0.7393504414726075,0.7578542368269281,3.1,4.79,16.310699999999997,19,5,0.4015791666666668,9.637900000000004,0.3683379310344826,10.681799999999996,13,Big 12,0.7916666666666666,0.6113322603322603,0.5520744628372024,16,Big 12,0.6581886953401385,7,8,0.8064277083333334,9.36,12,48,32,0.6073833333333333,14.577199999999998,4.96,10,11,11.0,0.5851541666666664,14.043699999999994,10,11.0,10,1.163499999999999,10,0.7666666666666667,0.8780723769430051,0.9362551959184137,0.7638783681981436,0.8324212917810827,10,0.8734532894168949,10,4-5,5-0,1-0,9-0,18,18,Big 12,0.7916666666666666,24.0,0.11205416666666679,32.0,20.0,29,9.0,2.6229999999999993,39.0,14.0,39-14,3.7864999999999984,0.8189537476514318,0.6486869928462108,12,96,93,96,86,72,74,74,60,89,89,86,89,72,72,84,76,72,43,82,92,94,94,96
